 format: day,hour,forecast,value  location:75_136 Start : 20100101 
 1,0200,+4,40.000000 
 1,0200,+7,50.000000 
 1,0200,+10,60.000000 
 1,0200,+13,70.000000 
 1,0200,+16,85.000000 
 1,0200,+19,90.000000 
 1,0200,+22,70.000000 
 1,0200,+25,50.000000 
 1,0200,+28,40.000000 
 1,0200,+31,50.000000 
 1,0200,+34,60.000000 
 1,0200,+37,60.000000 
 1,0200,+40,70.000000 
 1,0200,+43,70.000000 
 1,0200,+46,70.000000 
 1,0200,+49,40.000000 
 1,0500,+4,50.000000 
 1,0500,+7,60.000000 
 1,0500,+10,70.000000 
 1,0500,+13,85.000000 
 1,0500,+16,90.000000 
 1,0500,+19,70.000000 
 1,0500,+22,50.000000 
 1,0500,+25,40.000000 
 1,0500,+28,50.000000 
 1,0500,+31,60.000000 
 1,0500,+34,60.000000 
 1,0500,+37,70.000000 
 1,0500,+40,70.000000 
 1,0500,+43,70.000000 
 1,0500,+46,40.000000 
 1,0800,+4,61.000000 
 1,0800,+7,70.000000 
 1,0800,+10,73.000000 
 1,0800,+13,74.000000 
 1,0800,+16,75.000000 
 1,0800,+19,60.000000 
 1,0800,+22,46.000000 
 1,0800,+25,47.000000 
 1,0800,+28,54.000000 
 1,0800,+31,61.000000 
 1,0800,+34,65.000000 
 1,0800,+37,71.000000 
 1,0800,+40,67.000000 
 1,0800,+43,32.000000 
 1,0800,+46,20.000000 
 1,0800,+49,33.000000 
 1,0800,+52,57.000000 
 1,0800,+55,69.000000 
 1,1100,+4,70.000000 
 1,1100,+7,73.000000 
 1,1100,+10,74.000000 
 1,1100,+13,75.000000 
 1,1100,+16,60.000000 
 1,1100,+19,46.000000 
 1,1100,+22,47.000000 
 1,1100,+25,54.000000 
 1,1100,+28,61.000000 
 1,1100,+31,65.000000 
 1,1100,+34,71.000000 
 1,1100,+37,67.000000 
 1,1100,+40,32.000000 
 1,1100,+43,20.000000 
 1,1100,+46,33.000000 
 1,1100,+49,57.000000 
 1,1100,+52,69.000000 
 1,1400,+4,90.000000 
 1,1400,+7,90.000000 
 1,1400,+10,80.000000 
 1,1400,+13,60.000000 
 1,1400,+16,40.000000 
 1,1400,+19,50.000000 
 1,1400,+22,60.000000 
 1,1400,+25,80.000000 
 1,1400,+28,90.000000 
 1,1400,+31,90.000000 
 1,1400,+34,80.000000 
 1,1400,+37,30.000000 
 1,1400,+40,20.000000 
 1,1400,+43,30.000000 
 1,1400,+46,50.000000 
 1,1400,+49,70.000000 
 1,1700,+4,90.000000 
 1,1700,+7,80.000000 
 1,1700,+10,60.000000 
 1,1700,+13,40.000000 
 1,1700,+16,50.000000 
 1,1700,+19,60.000000 
 1,1700,+22,80.000000 
 1,1700,+25,90.000000 
 1,1700,+28,90.000000 
 1,1700,+31,80.000000 
 1,1700,+34,30.000000 
 1,1700,+37,20.000000 
 1,1700,+40,30.000000 
 1,1700,+43,50.000000 
 1,1700,+46,70.000000 
 1,2000,+4,90.000000 
 1,2000,+7,80.000000 
 1,2000,+10,70.000000 
 1,2000,+13,70.000000 
 1,2000,+16,80.000000 
 1,2000,+19,90.000000 
 1,2000,+22,90.000000 
 1,2000,+25,90.000000 
 1,2000,+28,80.000000 
 1,2000,+31,40.000000 
 1,2000,+34,20.000000 
 1,2000,+37,30.000000 
 1,2000,+40,60.000000 
 1,2000,+43,80.000000 
 1,2000,+46,90.000000 
 1,2000,+49,90.000000 
 1,2000,+52,80.000000 
 1,2000,+55,60.000000 
 1,2300,+4,80.000000 
 1,2300,+7,70.000000 
 1,2300,+10,70.000000 
 1,2300,+13,80.000000 
 1,2300,+16,90.000000 
 1,2300,+19,90.000000 
 1,2300,+22,90.000000 
 1,2300,+25,80.000000 
 1,2300,+28,40.000000 
 1,2300,+31,20.000000 
 1,2300,+34,30.000000 
 1,2300,+37,60.000000 
 1,2300,+40,80.000000 
 1,2300,+43,90.000000 
 1,2300,+46,90.000000 
 1,2300,+49,80.000000 
 1,2300,+52,60.000000 
 2,0200,+4,70.000000 
 2,0200,+7,70.000000 
 2,0200,+10,80.000000 
 2,0200,+13,90.000000 
 2,0200,+16,90.000000 
 2,0200,+19,90.000000 
 2,0200,+22,80.000000 
 2,0200,+25,40.000000 
 2,0200,+28,20.000000 
 2,0200,+31,30.000000 
 2,0200,+34,60.000000 
 2,0200,+37,80.000000 
 2,0200,+40,90.000000 
 2,0200,+43,90.000000 
 2,0200,+46,80.000000 
 2,0200,+49,60.000000 
 2,0500,+4,70.000000 
 2,0500,+7,80.000000 
 2,0500,+10,90.000000 
 2,0500,+13,90.000000 
 2,0500,+16,90.000000 
 2,0500,+19,80.000000 
 2,0500,+22,40.000000 
 2,0500,+25,20.000000 
 2,0500,+28,30.000000 
 2,0500,+31,60.000000 
 2,0500,+34,80.000000 
 2,0500,+37,90.000000 
 2,0500,+40,90.000000 
 2,0500,+43,80.000000 
 2,0500,+46,60.000000 
 2,0800,+4,60.000000 
 2,0800,+7,70.000000 
 2,0800,+10,80.000000 
 2,0800,+13,80.000000 
 2,0800,+16,75.000000 
 2,0800,+19,40.000000 
 2,0800,+22,20.000000 
 2,0800,+25,30.000000 
 2,0800,+28,60.000000 
 2,0800,+31,70.000000 
 2,0800,+34,80.000000 
 2,0800,+37,80.000000 
 2,0800,+40,75.000000 
 2,0800,+43,60.000000 
 2,0800,+46,80.000000 
 2,0800,+49,80.000000 
 2,0800,+52,80.000000 
 2,0800,+55,80.000000 
 2,1100,+4,90.000000 
 2,1100,+7,90.000000 
 2,1100,+10,90.000000 
 2,1100,+13,80.000000 
 2,1100,+16,40.000000 
 2,1100,+19,20.000000 
 2,1100,+22,30.000000 
 2,1100,+25,60.000000 
 2,1100,+28,70.000000 
 2,1100,+31,80.000000 
 2,1100,+34,80.000000 
 2,1100,+37,75.000000 
 2,1100,+40,60.000000 
 2,1100,+43,80.000000 
 2,1100,+46,80.000000 
 2,1100,+49,80.000000 
 2,1100,+52,80.000000 
 2,1400,+4,90.000000 
 2,1400,+7,90.000000 
 2,1400,+10,80.000000 
 2,1400,+13,40.000000 
 2,1400,+16,20.000000 
 2,1400,+19,30.000000 
 2,1400,+22,60.000000 
 2,1400,+25,70.000000 
 2,1400,+28,80.000000 
 2,1400,+31,80.000000 
 2,1400,+34,75.000000 
 2,1400,+37,60.000000 
 2,1400,+40,80.000000 
 2,1400,+43,80.000000 
 2,1400,+46,80.000000 
 2,1400,+49,80.000000 
 2,1700,+4,90.000000 
 2,1700,+7,80.000000 
 2,1700,+10,40.000000 
 2,1700,+13,20.000000 
 2,1700,+16,30.000000 
 2,1700,+19,60.000000 
 2,1700,+22,70.000000 
 2,1700,+25,80.000000 
 2,1700,+28,80.000000 
 2,1700,+31,75.000000 
 2,1700,+34,60.000000 
 2,1700,+37,80.000000 
 2,1700,+40,80.000000 
 2,1700,+43,80.000000 
 2,1700,+46,80.000000 
 2,2000,+4,80.000000 
 2,2000,+7,40.000000 
 2,2000,+10,30.000000 
 2,2000,+13,50.000000 
 2,2000,+16,70.000000 
 2,2000,+19,80.000000 
 2,2000,+22,80.000000 
 2,2000,+25,80.000000 
 2,2000,+28,80.000000 
 2,2000,+31,90.000000 
 2,2000,+34,90.000000 
 2,2000,+37,90.000000 
 2,2000,+40,90.000000 
 2,2000,+43,90.000000 
 2,2000,+46,80.000000 
 2,2000,+49,80.000000 
 2,2000,+52,70.000000 
 2,2000,+55,40.000000 
 2,2300,+4,40.000000 
 2,2300,+7,30.000000 
 2,2300,+10,50.000000 
 2,2300,+13,70.000000 
 2,2300,+16,80.000000 
 2,2300,+19,80.000000 
 2,2300,+22,80.000000 
 2,2300,+25,80.000000 
 2,2300,+28,90.000000 
 2,2300,+31,90.000000 
 2,2300,+34,90.000000 
 2,2300,+37,90.000000 
 2,2300,+40,90.000000 
 2,2300,+43,80.000000 
 2,2300,+46,80.000000 
 2,2300,+49,70.000000 
 2,2300,+52,40.000000 
 3,0200,+4,30.000000 
 3,0200,+7,50.000000 
 3,0200,+10,70.000000 
 3,0200,+13,80.000000 
 3,0200,+16,80.000000 
 3,0200,+19,80.000000 
 3,0200,+22,80.000000 
 3,0200,+25,90.000000 
 3,0200,+28,90.000000 
 3,0200,+31,90.000000 
 3,0200,+34,90.000000 
 3,0200,+37,90.000000 
 3,0200,+40,80.000000 
 3,0200,+43,80.000000 
 3,0200,+46,70.000000 
 3,0200,+49,40.000000 
 3,0500,+4,50.000000 
 3,0500,+7,70.000000 
 3,0500,+10,80.000000 
 3,0500,+13,80.000000 
 3,0500,+16,80.000000 
 3,0500,+19,80.000000 
 3,0500,+22,90.000000 
 3,0500,+25,90.000000 
 3,0500,+28,90.000000 
 3,0500,+31,90.000000 
 3,0500,+34,90.000000 
 3,0500,+37,80.000000 
 3,0500,+40,80.000000 
 3,0500,+43,70.000000 
 3,0500,+46,40.000000 
 3,0800,+4,60.000000 
 3,0800,+7,70.000000 
 3,0800,+10,80.000000 
 3,0800,+13,80.000000 
 3,0800,+16,80.000000 
 3,0800,+19,90.000000 
 3,0800,+22,90.000000 
 3,0800,+25,90.000000 
 3,0800,+28,90.000000 
 3,0800,+31,85.000000 
 3,0800,+34,75.000000 
 3,0800,+37,75.000000 
 3,0800,+40,60.000000 
 3,0800,+43,30.000000 
 3,0800,+46,20.000000 
 3,0800,+49,40.000000 
 3,0800,+52,50.000000 
 3,0800,+55,60.000000 
 3,1100,+4,70.000000 
 3,1100,+7,80.000000 
 3,1100,+10,80.000000 
 3,1100,+13,80.000000 
 3,1100,+16,90.000000 
 3,1100,+19,90.000000 
 3,1100,+22,90.000000 
 3,1100,+25,90.000000 
 3,1100,+28,85.000000 
 3,1100,+31,75.000000 
 3,1100,+34,75.000000 
 3,1100,+37,60.000000 
 3,1100,+40,30.000000 
 3,1100,+43,20.000000 
 3,1100,+46,40.000000 
 3,1100,+49,50.000000 
 3,1100,+52,60.000000 
 3,1400,+4,80.000000 
 3,1400,+7,80.000000 
 3,1400,+10,80.000000 
 3,1400,+13,90.000000 
 3,1400,+16,90.000000 
 3,1400,+19,90.000000 
 3,1400,+22,90.000000 
 3,1400,+25,85.000000 
 3,1400,+28,75.000000 
 3,1400,+31,75.000000 
 3,1400,+34,60.000000 
 3,1400,+37,30.000000 
 3,1400,+40,20.000000 
 3,1400,+43,40.000000 
 3,1400,+46,50.000000 
 3,1400,+49,60.000000 
 3,1700,+4,80.000000 
 3,1700,+7,80.000000 
 3,1700,+10,90.000000 
 3,1700,+13,90.000000 
 3,1700,+16,90.000000 
 3,1700,+19,90.000000 
 3,1700,+22,85.000000 
 3,1700,+25,75.000000 
 3,1700,+28,75.000000 
 3,1700,+31,60.000000 
 3,1700,+34,30.000000 
 3,1700,+37,20.000000 
 3,1700,+40,40.000000 
 3,1700,+43,50.000000 
 3,1700,+46,60.000000 
 3,2000,+4,80.000000 
 3,2000,+7,90.000000 
 3,2000,+10,90.000000 
 3,2000,+13,90.000000 
 3,2000,+16,90.000000 
 3,2000,+19,90.000000 
 3,2000,+22,85.000000 
 3,2000,+25,85.000000 
 3,2000,+28,80.000000 
 3,2000,+31,60.000000 
 3,2000,+34,40.000000 
 3,2000,+37,50.000000 
 3,2000,+40,60.000000 
 3,2000,+43,70.000000 
 3,2000,+46,80.000000 
 3,2000,+49,80.000000 
 3,2000,+52,70.000000 
 3,2000,+55,40.000000 
 3,2300,+4,90.000000 
 3,2300,+7,90.000000 
 3,2300,+10,90.000000 
 3,2300,+13,90.000000 
 3,2300,+16,90.000000 
 3,2300,+19,85.000000 
 3,2300,+22,85.000000 
 3,2300,+25,80.000000 
 3,2300,+28,60.000000 
 3,2300,+31,40.000000 
 3,2300,+34,50.000000 
 3,2300,+37,60.000000 
 3,2300,+40,70.000000 
 3,2300,+43,80.000000 
 3,2300,+46,80.000000 
 3,2300,+49,70.000000 
 3,2300,+52,40.000000 
 4,0200,+4,90.000000 
 4,0200,+7,90.000000 
 4,0200,+10,90.000000 
 4,0200,+13,90.000000 
 4,0200,+16,85.000000 
 4,0200,+19,85.000000 
 4,0200,+22,80.000000 
 4,0200,+25,60.000000 
 4,0200,+28,40.000000 
 4,0200,+31,50.000000 
 4,0200,+34,60.000000 
 4,0200,+37,70.000000 
 4,0200,+40,80.000000 
 4,0200,+43,80.000000 
 4,0200,+46,70.000000 
 4,0200,+49,40.000000 
 4,0500,+4,90.000000 
 4,0500,+7,90.000000 
 4,0500,+10,90.000000 
 4,0500,+13,85.000000 
 4,0500,+16,85.000000 
 4,0500,+19,80.000000 
 4,0500,+22,60.000000 
 4,0500,+25,40.000000 
 4,0500,+28,50.000000 
 4,0500,+31,60.000000 
 4,0500,+34,70.000000 
 4,0500,+37,80.000000 
 4,0500,+40,80.000000 
 4,0500,+43,70.000000 
 4,0500,+46,40.000000 
 4,0800,+4,95.000000 
 4,0800,+7,95.000000 
 4,0800,+10,95.000000 
 4,0800,+13,95.000000 
 4,0800,+16,80.000000 
 4,0800,+19,40.000000 
 4,0800,+22,30.000000 
 4,0800,+25,50.000000 
 4,0800,+28,70.000000 
 4,0800,+31,80.000000 
 4,0800,+34,90.000000 
 4,0800,+37,90.000000 
 4,0800,+40,80.000000 
 4,0800,+43,40.000000 
 4,0800,+46,30.000000 
 4,0800,+49,40.000000 
 4,0800,+52,60.000000 
 4,0800,+55,70.000000 
 4,1100,+4,95.000000 
 4,1100,+7,95.000000 
 4,1100,+10,95.000000 
 4,1100,+13,80.000000 
 4,1100,+16,40.000000 
 4,1100,+19,30.000000 
 4,1100,+22,50.000000 
 4,1100,+25,70.000000 
 4,1100,+28,80.000000 
 4,1100,+31,90.000000 
 4,1100,+34,90.000000 
 4,1100,+37,80.000000 
 4,1100,+40,40.000000 
 4,1100,+43,30.000000 
 4,1100,+46,40.000000 
 4,1100,+49,60.000000 
 4,1100,+52,70.000000 
 4,1400,+4,95.000000 
 4,1400,+7,95.000000 
 4,1400,+10,80.000000 
 4,1400,+13,40.000000 
 4,1400,+16,30.000000 
 4,1400,+19,50.000000 
 4,1400,+22,70.000000 
 4,1400,+25,80.000000 
 4,1400,+28,90.000000 
 4,1400,+31,90.000000 
 4,1400,+34,80.000000 
 4,1400,+37,40.000000 
 4,1400,+40,30.000000 
 4,1400,+43,40.000000 
 4,1400,+46,60.000000 
 4,1400,+49,70.000000 
 4,1700,+4,95.000000 
 4,1700,+7,80.000000 
 4,1700,+10,40.000000 
 4,1700,+13,30.000000 
 4,1700,+16,50.000000 
 4,1700,+19,70.000000 
 4,1700,+22,80.000000 
 4,1700,+25,90.000000 
 4,1700,+28,90.000000 
 4,1700,+31,80.000000 
 4,1700,+34,40.000000 
 4,1700,+37,30.000000 
 4,1700,+40,40.000000 
 4,1700,+43,60.000000 
 4,1700,+46,70.000000 
 4,2000,+4,80.000000 
 4,2000,+7,40.000000 
 4,2000,+10,30.000000 
 4,2000,+13,40.000000 
 4,2000,+16,50.000000 
 4,2000,+19,70.000000 
 4,2000,+22,70.000000 
 4,2000,+25,80.000000 
 4,2000,+28,70.000000 
 4,2000,+31,40.000000 
 4,2000,+34,30.000000 
 4,2000,+37,40.000000 
 4,2000,+40,60.000000 
 4,2000,+43,70.000000 
 4,2000,+46,80.000000 
 4,2000,+49,80.000000 
 4,2000,+52,80.000000 
 4,2000,+55,40.000000 
 4,2300,+4,40.000000 
 4,2300,+7,30.000000 
 4,2300,+10,40.000000 
 4,2300,+13,50.000000 
 4,2300,+16,70.000000 
 4,2300,+19,70.000000 
 4,2300,+22,80.000000 
 4,2300,+25,70.000000 
 4,2300,+28,40.000000 
 4,2300,+31,30.000000 
 4,2300,+34,40.000000 
 4,2300,+37,60.000000 
 4,2300,+40,70.000000 
 4,2300,+43,80.000000 
 4,2300,+46,80.000000 
 4,2300,+49,80.000000 
 4,2300,+52,40.000000 
 5,0200,+4,30.000000 
 5,0200,+7,40.000000 
 5,0200,+10,50.000000 
 5,0200,+13,70.000000 
 5,0200,+16,70.000000 
 5,0200,+19,80.000000 
